	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2020_12_bin_140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0
QD_2021_04_bin_125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0
QD_2020_08_bin_237	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0
QD_2021_02_bin_74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0
QD_2020_08_bin_3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0
QD_2021_04_bin_103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0
QD_2020_08_bin_260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0
QD_2020_08_bin_296	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0
QD_2020_10_bin_31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0
QD_2020_10_bin_257	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0
QD_2020_08_bin_353	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0
QD_2020_10_bin_36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	1	0	0
QD_2021_02_bin_125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0
QD_2020_10_bin_239	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0
QD_2020_12_bin_86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0
QD_2021_04_bin_185	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
QD_2020_10_bin_29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2020_08_bin_45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0
QD_2020_12_bin_148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2021_06_bin_107	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2020_08_bin_52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2021_04_bin_100	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_10_bin_166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0
QD_2020_08_bin_328	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0
QD_2020_10_bin_140	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
QD_2020_08_bin_340	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2020_08_bin_165	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2020_08_bin_244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0
QD_2020_08_bin_302	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_10_bin_83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_140	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2020_08_bin_109	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2020_08_bin_116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0
QD_2020_08_bin_317	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0
QD_2021_02_bin_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0
QD_2020_08_bin_299	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_284	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0
QD_2020_08_bin_314	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_10_bin_135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0
QD_2020_08_bin_117	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0
QD_2020_08_bin_100	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2021_04_bin_101	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_18	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0
QD_2020_08_bin_246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0
QD_2021_04_bin_216	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2020_12_bin_38	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2021_06_bin_151	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_38	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0
QD_2020_08_bin_107	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_326	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_324	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2020_08_bin_6	1	0	1	1	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
QD_2020_12_bin_113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0
QD_2020_08_bin_87	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0
QD_2021_02_bin_124	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_162	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
QD_2020_08_bin_57	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2021_04_bin_269	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_291	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0
QD_2020_08_bin_73	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0
QD_2021_04_bin_215	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2020_08_bin_275	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_12_bin_83	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0
QD_2020_12_bin_122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0
QD_2020_08_bin_187	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0
QD_2021_06_bin_126	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0
QD_2020_08_bin_119	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2020_08_bin_161	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0
QD_2020_08_bin_12	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0
QD_2021_04_bin_29	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0
QD_2020_08_bin_282	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
QD_2020_08_bin_277	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
QD_2021_06_bin_153	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
QD_2021_04_bin_178	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
QD_2021_06_bin_81	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0
QD_2021_04_bin_280	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0
QD_2021_06_bin_173	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0
QD_2021_04_bin_28	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
QD_2021_04_bin_170	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
QD_2021_04_bin_227	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0
QD_2020_08_bin_206	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
QD_2021_04_bin_252	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0
QD_2020_08_bin_179	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
QD_2020_08_bin_229	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0
QD_2020_08_bin_193	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
QD_2021_04_bin_207	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0
QD_2020_12_bin_57	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0
QD_2020_08_bin_273	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
QD_2021_04_bin_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0
QD_2021_04_bin_171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
QD_2020_08_bin_259	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0
QD_2020_08_bin_113	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
QD_2021_02_bin_190	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
QD_2020_08_bin_231	0	0	1	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
QD_2020_08_bin_349	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
QD_2021_02_bin_164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
